,age,weight(kg),height(m),gender,BMI,BMR,activity_level,calories_to_maintain_weight,BMI_tags,Label
9366,19,56.94056212511937,1.6313644602779733,M,21.395367793340863,1532.568,1.2,1839.0816,8,16
9367,20,56.89653677450104,1.631226422060438,M,21.38244371136832,1525.096,1.7,2592.6632,8,20
9368,20,57.11500340319889,1.6321974505253374,M,21.439014435246648,1528.574,1.2,1834.2888,8,16
9369,20,57.29259822107581,1.6316595371939968,F,21.519859441715152,1388.391,1.9,2637.9429,8,20
9370,20,57.03249537691491,1.6309826256723472,F,21.439946860603204,1385.779,1.3,1801.5127,8,16
9372,20,57.384580964031635,1.630860694394273,M,21.575530498930434,1531.599,1.9,2910.0380999999998,8,22
9373,20,56.85892180387506,1.6318672233980767,M,21.3515290143426,1524.901,1.9,2897.3119,8,22
9375,19,57.20889546613202,1.6313524980578824,M,21.496509069501492,1536.238,1.7,2611.6046,8,20
9376,19,56.9645912232813,1.6311319904583794,M,21.41049827385888,1532.781,1.2,1839.3372,8,16
9379,21,57.645811874871384,1.6314791256018404,F,21.657320181158003,1387.051,1.3,1803.1662999999999,8,16
9381,20,57.74535102391462,1.6307235613870348,F,21.714824986390948,1392.578,1.3,1810.3514,8,16
9385,20,57.0880740699334,1.6321930848068653,F,21.42902072099752,1386.518,1.3,1802.4734,8,16
9387,20,57.05368857267881,1.6327108634303658,M,21.402532362629586,1527.991,1.7,2597.5847,8,20
9389,19,57.57291604378368,1.6322790477856695,M,21.60873854984465,1541.688,1.3,2004.1944000000003,8,17
9390,19,57.98464164144858,1.631809828579866,M,21.775788425260302,1547.095,1.9,2939.4805,8,22
9393,20,57.15621677106051,1.6309271083660755,M,21.487919676096368,1528.504,1.9,2904.1575999999995,8,22
9394,19,57.35158293346549,1.6315322216280925,F,21.545377047357146,1393.636,1.3,1811.7268,8,16
9396,18,57.92355305533629,1.6325869109372673,M,21.73214396000686,1553.446,1.7,2640.8581999999997,8,20
9399,18,57.17061948225792,1.63152511125582,F,21.477581369491414,1396.597,1.3,1815.5761,8,16
9400,19,56.75368022822682,1.6326442520153854,M,21.29172761251975,1530.648,1.2,1836.7776,8,16
9401,20,56.73435655119334,1.6327631422337814,M,21.28137857551173,1523.642,1.9,2894.9198,8,22
9407,21,57.600763688784326,1.6330611049726251,M,21.598489071172903,1528.861,1.7,2599.0637,8,20
9409,20,57.51642625544643,1.6310260382822934,M,21.620717634969004,1533.488,1.2,1840.1856,8,16
9411,18,56.787702226627694,1.631850619628905,M,21.325218759116918,1537.517,1.9,2921.2823,8,22
9413,20,57.970205187571224,1.6329893580578991,M,21.738928219964958,1540.686,1.9,2927.3034,8,22
9416,21,57.055742934884115,1.6316913450101926,F,21.43005792645786,1381.423,1.3,1795.8499000000002,8,16
9417,19,57.26227975457973,1.6315051906922398,M,21.51254118016481,1537.046,1.7,2612.9782,8,20
9418,20,57.50515080349206,1.6320035737462961,M,21.590591267209263,1533.822,1.9,2914.2617999999998,8,22
9421,19,57.00892768827624,1.6309067081708535,M,21.433082423721878,1533.276,1.2,1839.9312,8,16
9422,20,57.315171613517165,1.632655132232923,M,21.50209030011128,1531.545,1.7,2603.6265,8,20
9423,21,57.84424970469632,1.6325622959526402,M,21.703044842587932,1531.947,1.2,1838.3364,8,16
9426,19,56.878053200158014,1.6309048822970484,F,21.383926717982597,1388.983,1.9,2639.0676999999996,8,20
9428,19,56.86088493979929,1.6324439415786667,M,21.337181994967978,1532.016,1.2,1838.4192,8,16
9429,21,57.881474939805955,1.6307775109278564,M,21.764573537182628,1531.565,1.2,1837.878,8,16
9430,20,57.768881654008936,1.632612719228463,F,21.67342807273167,1393.125,1.3,1811.0625,8,16
9431,19,57.067024247671476,1.6332028459100718,M,21.394639394112264,1535.22,1.7,2609.874,8,20
9434,20,57.46275394775201,1.6307925329069675,M,21.606728140313404,1532.636,1.2,1839.1632,8,16
9435,21,57.17811831995275,1.6316458793135624,M,21.47721882372044,1522.363,1.7,2588.0171,8,20
9436,19,57.08143592560825,1.6327929823727134,F,21.41078740730986,1391.257,1.9,2643.3883,8,20
9438,20,57.010496403184746,1.6324763565813258,M,21.392474473885336,1527.282,1.2,1832.7384,8,16
9439,21,57.34442296186838,1.63234352802028,M,21.521278302260825,1524.99,1.2,1829.988,8,16
9440,20,57.43471020845813,1.632593042337236,F,21.54857479133493,1389.914,1.9,2640.8365999999996,8,20
9445,18,57.7127169854145,1.632461982366329,F,21.65635532269167,1401.961,1.7,2383.3337,8,19
9446,18,57.86536489037935,1.6310819480999421,M,21.75039425965369,1551.896,1.9,2948.6023999999998,8,22
9447,20,57.876749272147066,1.631311180025452,M,21.748559907436608,1538.567,1.2,1846.2803999999999,8,16
9448,18,57.82440938875056,1.6318290264177238,F,21.715103204033657,1402.925,1.3,1823.8025,8,16
9450,20,56.896833074290626,1.6325415654655442,F,21.348118208652142,1384.742,1.3,1800.1646,8,16
9451,21,56.83602158517181,1.6331101694356103,M,21.310454102473383,1518.409,1.3,1973.9317,8,17
9455,18,56.87559236337879,1.632579417354095,M,21.339158989523757,1539.085,1.3,2000.8105,8,17
9457,19,57.15900424902041,1.631869282900832,M,21.46416109277542,1535.813,1.9,2918.0447,8,22
9459,21,57.32266484254947,1.631672262259378,M,21.53081703087964,1524.357,1.2,1829.2284,8,16
9460,19,57.03855758626137,1.631616673483254,F,21.425564096102644,1390.645,1.7,2364.0965,8,19
9461,19,56.77328741778808,1.6327864897310773,F,21.295372738615793,1388.297,1.3,1804.7861,8,16
9463,19,56.99213202514383,1.6316360971029022,M,21.407615425661767,1533.41,1.7,2606.797,8,20
9465,21,57.52651195775736,1.6317640233747033,M,21.604953431516623,1527.195,1.2,1832.6339999999998,8,16
9466,19,57.1444429624244,1.6320252197314993,F,21.45459260962965,1391.731,1.3,1809.2503000000002,8,16
9467,20,56.86953215270032,1.6321048622775267,M,21.349294999453946,1525.165,1.3,1982.7145,8,17
9468,20,57.734684110108596,1.6320032139102065,F,21.676780233286745,1392.694,1.3,1810.5022,8,16
9470,19,57.397643498380354,1.6331937098255171,F,21.518830530079548,1394.36,1.7,2370.412,8,19
9474,19,57.685263300131744,1.632634720658564,M,21.64147328037163,1543.405,1.7,2623.7884999999997,8,20
9475,21,57.29060802986502,1.6327691130017916,M,21.48987448591719,1524.466,1.3,1981.8057999999999,8,17
9477,21,57.94033322673868,1.6316016495534569,F,21.764701595839743,1389.899,1.7,2362.8282999999997,8,19
9478,20,57.36941828963012,1.6314658737605103,F,21.553830269063354,1389.096,1.7,2361.4632,8,19
9479,18,57.08733184874112,1.6319808135603378,F,21.434316937546917,1395.875,1.3,1814.6375,8,16
9480,19,57.100541328286624,1.6323000445461051,M,21.430891646922774,1535.227,1.9,2916.9313,8,22
9481,19,57.958605730132156,1.6324784644057992,M,21.74818445790437,1547.072,1.3,2011.1935999999998,8,17
9482,19,56.986165336191675,1.631995745698117,M,21.395940879380873,1533.508,1.9,2913.6652,8,22
9483,20,57.62546126251366,1.6309126951112987,F,21.664715391361028,1391.46,1.7,2365.482,8,19
9486,19,57.755027936102074,1.6310492704486694,M,21.709790753796742,1543.569,1.3,2006.6397,8,17
9487,21,57.432387561256974,1.630844331811869,M,21.593938192409468,1525.446,1.7,2593.2581999999998,8,20
9488,20,57.5124090938924,1.6327980314808457,M,21.572308558745444,1534.319,1.7,2608.3423,8,20
9489,20,56.71968730797197,1.6314622773119014,F,21.309818707572017,1382.858,1.3,1797.7154,8,16
9490,19,56.74756271264061,1.6319512236268003,F,21.30751804760162,1387.908,1.9,2637.0251999999996,8,20
9491,20,56.834731541946695,1.6325605507132108,F,21.324321273301287,1384.149,1.9,2629.8830999999996,8,20
9492,20,57.83362828968592,1.633145628368801,M,21.683561392242385,1538.894,1.2,1846.6727999999998,8,16
9493,18,56.99113101488624,1.6317218237111826,M,21.404990114938283,1540.239,1.7,2618.4063,8,20
9494,20,57.90453535882492,1.6316981296885364,M,21.748682318622613,1539.141,1.9,2924.3679,8,22
9496,18,56.983691651764424,1.6329619383453275,M,21.369701556806653,1540.758,1.9,2927.4402,8,22
9498,21,57.43153565964852,1.6313095624457605,F,21.581303142632166,1384.965,1.3,1800.4545,8,16
9500,20,56.9830341413371,1.6310843832736563,F,21.418680418432587,1385.321,1.7,2355.0456999999997,8,19
9502,21,57.12643444225603,1.631854761442187,F,21.452312378366816,1382.129,1.3,1796.7676999999999,8,16
9504,19,57.520220772485494,1.631151025086979,M,21.618830550416956,1540.403,1.9,2926.7657,8,22
9505,19,57.124543108744014,1.632882670673882,M,21.424602820105065,1535.848,1.2,1843.0176,8,16
9506,18,57.60852607568408,1.6320196975405885,F,21.628976640751915,1400.885,1.7,2381.5045,8,19
9507,20,57.22770671347511,1.6325311586903477,M,21.472538234130607,1530.285,1.2,1836.342,8,16
9508,20,57.07629665466172,1.6316861121997905,M,21.43791537704913,1527.788,1.3,1986.1244000000002,8,17
9509,19,57.20231846608058,1.6312257425495365,M,21.497378278576665,1536.085,1.9,2918.5615,8,22
9510,19,57.99855277295026,1.6310519590156076,M,21.801258499788077,1546.906,1.9,2939.1213999999995,8,22
9511,20,56.974891458358314,1.630705494180619,M,21.425572616063914,1525.909,1.7,2594.0453,8,20
9512,21,57.58513272167447,1.6307540623813195,F,21.65376573571423,1386.345,1.9,2634.0555,8,20
9514,19,57.564218503442625,1.6322033247164567,M,21.607478856660588,1541.531,1.2,1849.8372,8,16
9516,19,57.482613893292815,1.6328460881553093,M,21.559863565031073,1540.735,1.3,2002.9555,8,17
9517,19,57.97597458225154,1.6326440704435805,M,21.750288765012442,1547.393,1.3,2011.6109000000001,8,17
9520,21,56.71308983119157,1.6325743187361679,M,21.278322554867195,1516.456,1.7,2577.9752,8,20
9523,18,57.23333908600754,1.6324224551887365,M,21.47751167168313,1543.908,1.3,2007.0804,8,17
9524,20,57.90530050874652,1.6308277950886054,M,21.77218973135462,1538.717,1.9,2923.5623,8,22
9525,20,57.41796496235021,1.630922050793635,M,21.586457972496685,1532.087,1.2,1838.5044,8,16
9526,18,57.79430988086687,1.6308845883167953,F,21.72894420687717,1402.476,1.7,2384.2092000000002,8,19
9527,20,57.43965728882925,1.6327322699715183,M,21.546755681934773,1533.289,1.2,1839.9468,8,16
9530,20,56.88541781136477,1.6329275572925528,F,21.33374578681123,1384.698,1.3,1800.1074,8,16
9531,19,57.48868354064633,1.6326763704137555,M,21.566623122036976,1540.733,1.7,2619.2461,8,20
9532,18,57.48856467580022,1.6312175948897956,M,21.605169169062204,1546.802,1.3,2010.8426,8,17
9533,20,57.07665381038928,1.6321709983404973,F,21.42531376514983,1386.405,1.9,2634.1695,8,20
9534,20,56.71659751882177,1.632754944903447,M,21.27493068401667,1523.395,1.3,1980.4135,8,17
9535,21,56.73014867441736,1.6312338937082578,F,21.31971763705869,1378.219,1.9,2618.6161,8,20
9536,20,57.54136771417069,1.632742565656923,M,21.58463706380418,1534.688,1.7,2608.9696,8,20
9537,19,56.73932031452118,1.6328300538224805,M,21.28149621918975,1530.544,1.7,2601.9248000000002,8,20
9539,20,57.24542068640445,1.6323021253231,F,21.485212779036722,1388.047,1.3,1804.4611,8,16
9540,19,57.387567517716576,1.6322206848366665,M,21.540712392689873,1539.12,1.9,2924.3279999999995,8,22
9541,21,56.90588525423178,1.631656114318279,M,21.374694603626423,1518.639,1.3,1974.2306999999998,8,17
9542,20,57.3540952370017,1.6311799972289525,F,21.555626945718,1388.9,1.7,2361.13,8,19
9543,19,56.75951248597202,1.6318418853825782,F,21.314860967237763,1388.004,1.3,1804.4052,8,16
9544,19,57.399652595632375,1.6311184008151227,M,21.57437830348383,1538.734,1.7,2615.8478,8,20
9545,20,56.879931256830886,1.6313306508691736,M,21.373471701130427,1524.92,1.9,2897.348,8,22
9551,20,57.652472108702106,1.6307329100214771,M,21.679649804296844,1535.205,1.7,2609.8484999999996,8,20
9552,19,56.70338223347691,1.6326311376977514,F,21.273199557052077,1387.6,1.7,2358.9199999999996,8,19
9553,20,57.87659156870253,1.6317488567204992,M,21.736835205282944,1538.784,1.3,2000.4192000000003,8,17
9555,19,57.76719815580418,1.6312530354396546,M,21.708940989334927,1543.837,1.7,2624.5229,8,20
9557,19,57.47600733128242,1.6322599663811763,M,21.57287035029728,1540.351,1.3,2002.4563000000003,8,17
9558,21,57.49544580896662,1.6317121528909329,F,21.594658947898736,1385.647,1.3,1801.3410999999999,8,16
9559,19,57.259095844979164,1.6325667623770228,M,21.483378754331078,1537.533,1.2,1845.0395999999998,8,16
9562,18,56.87542183286196,1.6323849397725447,M,21.344179866147513,1538.986,1.7,2616.2762000000002,8,20
9563,20,57.999439513985806,1.6320203333031422,M,21.775727145084478,1540.602,1.2,1848.7224,8,16
9566,20,57.54122580560796,1.6331767796753958,F,21.573107936330018,1391.036,1.9,2642.9684,8,20
9569,20,57.23158356116911,1.632849035978324,M,21.465632726527176,1530.497,1.2,1836.5964000000001,8,16
9570,21,57.43197572327663,1.6329585141977911,M,21.537904837639406,1526.497,1.7,2595.0449,8,20
9574,19,56.71820818864156,1.6308808789790765,M,21.32445892941507,1529.28,1.3,1988.064,8,17
9575,21,57.95888141593571,1.6330587745694047,M,21.73283407066547,1533.766,1.7,2607.4022,8,20
9577,19,57.39480871970606,1.6322498399833054,F,21.542660806318448,1394.173,1.7,2370.0941,8,19
9578,20,57.122138604739625,1.6319286273365583,F,21.448757391241813,1386.8,1.7,2357.56,8,19
9580,19,56.88554432483907,1.6309457493653856,F,21.3856713144109,1389.062,1.9,2639.2178,8,20
9581,21,57.42800809886547,1.631367056769311,M,21.578456514520944,1525.647,1.9,2898.7293,8,22
9582,21,56.97564841342456,1.6322508818786003,M,21.385305194287128,1519.892,1.7,2583.8164,8,20
9583,21,57.31446521299532,1.6319048593297194,M,21.521600885846762,1524.361,1.3,1981.6693000000002,8,17
9584,19,56.981390390903776,1.6331681527761819,F,21.36344255465236,1390.36,1.3,1807.4679999999998,8,16
9586,20,57.025253411360914,1.6314934045568747,M,21.42380363104105,1526.993,1.7,2595.8880999999997,8,20
9587,19,57.08975101845839,1.6317668080077643,M,21.440848062853647,1534.813,1.9,2916.1447000000003,8,22
9588,19,56.81003463774997,1.630794255505957,M,21.361252229897392,1530.495,1.7,2601.8414999999995,8,20
9591,20,57.37516515217281,1.6322329968965892,F,21.535732207273448,1389.281,1.3,1806.0653,8,16
9593,21,57.37126454155681,1.6317951803161261,M,21.54582511059026,1525.084,1.9,2897.6596,8,22
9595,20,57.31793754234983,1.6312437027636058,M,21.54035510500888,1530.878,1.9,2908.6681999999996,8,22
9596,21,56.980292816510726,1.6328515288195342,F,21.371316806670723,1380.896,1.3,1795.1648,8,16
9597,19,57.96188118966459,1.6316078501797129,F,21.772630383990823,1399.507,1.7,2379.1619,8,19
9598,19,57.88239573737263,1.6320012606923495,F,21.732291332936928,1398.811,1.3,1818.4542999999999,8,16
9600,20,57.60853432132659,1.6319374504548023,F,21.631159924749078,1391.471,1.7,2365.5007,8,19
9604,19,57.26183487224406,1.631748697861762,M,21.505953906185884,1537.161,1.3,1998.3093000000001,8,17
9605,18,56.79488096852173,1.6314120645054084,M,21.339382811604473,1537.396,1.3,1998.6148,8,17
9609,21,57.759483120962685,1.6329709734598257,M,21.660394790270878,1530.99,1.9,2908.881,8,22
9610,19,56.83743934879705,1.630948811146868,M,21.367506401726548,1530.947,1.7,2602.6099,8,20
9612,19,56.80317823407004,1.6310436997643754,M,21.352141646586613,1530.525,1.9,2907.9975,8,22
9614,20,57.777812399430815,1.631018054894774,M,21.719186635472102,1537.065,1.3,1998.1845,8,17
9615,21,57.93057175507552,1.6308322866658191,M,21.781571650793236,1532.265,1.2,1838.718,8,16
9618,20,57.0865379276763,1.6330611553531573,F,21.40566913535811,1386.651,1.3,1802.6463,8,16
9619,19,57.54831799032254,1.6309397172364082,F,21.634995877568937,1395.424,1.3,1814.0512,8,16
9620,18,56.79451668443443,1.6320483526716114,M,21.322610081507857,1537.709,1.2,1845.2508,8,16
9621,19,56.7194636557346,1.6319182568396253,M,21.297827901218167,1529.816,1.2,1835.7792,8,16
9622,20,56.984562023507806,1.630807200797342,M,21.42653644327985,1526.092,1.3,1983.9196000000002,8,17
9623,19,57.767746630870036,1.6312108642560867,M,21.710269600600743,1543.824,1.7,2624.5008000000003,8,20
9624,20,56.8606833366893,1.632971993735955,M,21.323309066101064,1525.477,1.3,1983.1201,8,17
9626,18,57.6394097292112,1.632103334783091,M,21.638353942798616,1549.312,1.3,2014.1055999999999,8,17
9627,18,57.520855812687735,1.6306839459482207,F,21.63145576431637,1399.816,1.3,1819.7608,8,16
9628,21,57.43701273600839,1.6327380267797384,M,21.545611723183544,1526.456,1.3,1984.3927999999999,8,17
9629,18,57.64146825542411,1.6311871740087023,M,21.663440908639387,1548.882,1.9,2942.8758,8,22
9630,20,57.92642672060773,1.633089087072063,M,21.71985821125986,1540.137,1.3,2002.1781,8,17
9631,20,57.030686729425184,1.6324237338894223,M,21.401430364004067,1527.532,1.9,2902.3107999999997,8,22
9632,21,57.923790088853934,1.6317189572467157,M,21.75535891901178,1532.615,1.9,2911.9685,8,22
9635,18,57.74196225074164,1.6312376530170478,F,21.69986657375931,1402.033,1.7,2383.4561,8,19
9638,19,57.27412563698771,1.6319758969162448,M,21.504581111722132,1537.443,1.3,1998.6759,8,17
9639,20,57.88513512020128,1.6319189918247692,M,21.73551116117374,1538.986,1.3,2000.6818000000003,8,17
9640,20,57.30812224075714,1.6309036590441568,M,21.545648201981468,1530.573,1.2,1836.6876,8,16
9641,18,56.76529601659063,1.6311948802475704,M,21.333946791145486,1536.882,1.7,2612.6994,8,20
9643,21,57.976558521114555,1.6321404768435215,F,21.7639320556844,1390.339,1.7,2363.5762999999997,8,19
9645,21,57.42554786827038,1.632795766008511,M,21.53978758524275,1526.328,1.7,2594.7576,8,20
9646,21,57.43521869828078,1.6324138228929514,M,21.553497419861795,1526.269,1.3,1984.1497000000002,8,17
9647,20,57.23905759019706,1.6319020121086565,F,21.493360298058604,1387.918,1.3,1804.2934,8,16
9649,21,57.700778686791715,1.631145488267371,F,21.686840017596346,1387.522,1.3,1803.7785999999999,8,16
9651,20,56.72650118874358,1.6321559968714876,F,21.29426564776512,1383.041,1.7,2351.1697,8,19
9653,18,57.40316001725275,1.631059340262075,M,21.577259149269306,1545.553,1.9,2936.5507000000002,8,22
9655,20,57.73109072388996,1.6311390545478464,F,21.698403967462397,1392.512,1.9,2645.7727999999997,8,20
9656,19,57.0217609877425,1.631756575191043,M,21.415582057092568,1533.876,1.9,2914.3644,8,22
9657,18,57.026162111588256,1.6312485789457662,M,21.430576379891296,1540.483,1.7,2618.8210999999997,8,20
9658,18,56.72943100296848,1.6317580404260057,M,21.305753835520097,1536.672,1.7,2612.3424,8,20
9659,20,57.09345154841611,1.6331070336896645,M,21.407058713705254,1528.734,1.2,1834.4807999999998,8,16
9660,21,57.541177948351816,1.6313554668638348,M,21.621287065877507,1527.192,1.7,2596.2264,8,20
9662,21,57.81879313242007,1.6329878378208877,M,21.682188804961065,1531.811,1.3,1991.3543,8,17
9664,20,56.827659210028685,1.6328478092009444,M,21.31416638104808,1524.963,1.2,1829.9556,8,16
9665,21,57.41329961441495,1.630833979842596,F,21.587035388386926,1384.709,1.7,2354.0053000000003,8,19
9668,20,56.83521062530732,1.6312346742928086,M,21.35918045383768,1524.26,1.9,2896.094,8,22
9669,19,56.809157931389336,1.6311591620608823,F,21.351366344479622,1388.365,1.7,2360.2205,8,19
9670,20,56.984285953947,1.6321876867630534,M,21.39020349616002,1526.779,1.7,2595.5243,8,20
9671,18,56.74707067870845,1.6320232503714456,M,21.305452610313928,1537.046,1.7,2612.9782,8,20
9673,18,56.890581005951965,1.6327544027335739,M,21.340207703447913,1539.378,1.3,2001.1914,8,17
9674,18,57.7310211459531,1.633167021849982,M,21.64452382639264,1551.099,1.9,2947.0881,8,22
9675,20,57.29510378824407,1.6308383543354048,M,21.54247893995543,1530.362,1.3,1989.4706,8,17
9677,20,57.74889677836995,1.6310211858153485,M,21.70823365698544,1536.67,1.7,2612.339,8,20
9679,20,56.90192866895082,1.6314551101206478,F,21.378475368432472,1384.606,1.9,2630.7513999999996,8,20
9682,21,56.902130512733216,1.6316835371806213,M,21.37256585356534,1518.601,1.9,2885.3419,8,22
9684,19,57.031315611571316,1.6323847988246434,M,21.402687301490385,1534.321,1.2,1841.1852,8,16
9685,20,57.643985854364345,1.6308034764219173,M,21.67458275020316,1535.124,1.9,2916.7356,8,22
9687,18,57.78723348376937,1.6325948260622862,M,21.680788449745606,1551.583,1.3,2017.0579000000002,8,17
9689,20,56.96891100842974,1.6316283537551417,F,21.399096162649503,1385.278,1.3,1800.8614,8,16
9691,19,57.18834009363614,1.632349516083714,M,21.46254316345276,1536.455,1.2,1843.7459999999999,8,16
9694,20,57.90036515502515,1.6309929325017343,M,21.765925802797263,1538.731,1.3,2000.3503,8,17
9695,18,57.827787770057455,1.6319235890965027,M,21.71385524477137,1551.802,1.3,2017.3426,8,17
9696,19,57.346458845325245,1.633199850042275,M,21.49947933799483,1539.046,1.3,2000.7598,8,17
9697,20,57.32622056333525,1.6325549617066302,M,21.508874618091205,1531.647,1.3,1991.1411,8,17
9699,20,57.94052789155127,1.6307657398444164,M,21.787093129901745,1539.168,1.2,1847.0015999999998,8,16
9700,18,56.871224693986555,1.6315555348564146,F,21.36430940338684,1393.728,1.9,2648.0832,8,20
9701,21,57.79119264481477,1.6332226509074077,F,21.665607358302417,1388.743,1.3,1805.3659,8,16
9703,20,57.74770094006072,1.6313222072097593,F,21.69977356972241,1392.703,1.3,1810.5139,8,16
9704,20,57.12040533133511,1.6320950650171842,M,21.443732321371744,1528.597,1.9,2904.3343,8,22
9705,20,57.39574359693303,1.6325850508912692,F,21.534165965028315,1389.539,1.3,1806.4007000000001,8,16
9708,19,57.39322507548859,1.6317609945400326,F,21.55497554220791,1394.074,1.7,2369.9258,8,19
9709,18,57.21423405681875,1.6311019742381865,M,21.505119566437276,1542.986,1.7,2623.0762,8,20
9710,20,57.06368232343725,1.6314499659733661,M,21.439382613511786,1527.497,1.9,2902.2443,8,22
9711,19,57.7847252004221,1.6306971341515815,F,21.73033574190515,1397.652,1.7,2376.0084,8,19
9712,20,57.65033903315069,1.631747799984941,M,21.651889100812095,1535.684,1.7,2610.6628,8,20
9714,20,57.7956591175849,1.631529119222725,F,21.712286555811907,1393.198,1.7,2368.4366,8,19
9716,20,57.39791341981027,1.6317559330527138,M,21.55687005990841,1532.229,1.7,2604.7893,8,20
9718,20,57.760427685718014,1.6322461991847605,M,21.679989539434036,1537.441,1.3,1998.6733000000002,8,17
9719,19,57.01975724917752,1.6320266860771349,F,21.40774151911462,1390.534,1.3,1807.6942000000001,8,16
9721,19,56.884003480296855,1.6319373042829628,F,21.359113043975636,1389.216,1.7,2361.6672,8,19
9722,18,56.766636863386175,1.6317042892975715,F,21.321131802402007,1392.749,1.9,2646.2230999999997,8,20
9723,19,57.23085500432319,1.6313705933317817,M,21.504283406415905,1536.548,1.9,2919.4411999999998,8,22
9726,18,57.40218632343252,1.6312640474049387,M,21.57147812371897,1545.642,1.3,2009.3346000000001,8,17
9727,18,56.85780213300383,1.632856411278608,F,21.325247300151467,1393.82,1.7,2369.4939999999997,8,19
9728,20,57.68964161543155,1.6323165779230318,F,21.651553290640006,1392.314,1.7,2366.9338000000002,8,19
9730,19,56.755031781190176,1.632218351955232,M,21.303347815763953,1530.453,1.3,1989.5889,8,17
9731,18,57.633332247044194,1.6311110361010093,F,21.662405343856694,1400.969,1.3,1821.2597,8,16
9733,18,57.6702476129678,1.6322730978354127,F,21.645427634491583,1401.521,1.7,2382.5857,8,19
9734,21,57.66557124356059,1.6307377679559292,M,21.68444641057184,1528.587,1.7,2598.5978999999998,8,20
9736,18,57.96037890897412,1.6324779939155647,M,21.748862355637268,1553.896,1.3,2020.0648,8,17
9737,20,57.76985325050823,1.6331525125992459,M,21.65946761422173,1538.023,1.3,1999.4298999999999,8,17
9738,18,56.70521129159933,1.6318018397694085,M,21.295514453385035,1536.362,1.2,1843.6344,8,16
9739,19,56.74752990037713,1.6314249976144188,F,21.32125367417789,1387.819,1.3,1804.1647,8,16
9741,19,57.65897282506953,1.6320793838045782,F,21.64633341688062,1396.68,1.3,1815.6840000000002,8,16
9742,20,57.299178828218054,1.6320045542454849,F,21.513232227517243,1388.513,1.9,2638.1746999999996,8,20
9743,21,57.72480634021205,1.6313575992993958,M,21.690229333657435,1529.709,1.2,1835.6508000000001,8,16
9744,19,56.72951442514003,1.6326256250175593,M,21.28314720286386,1530.307,1.7,2601.5219,8,20
9748,19,57.246134062454985,1.631266807349369,M,21.512761605203366,1536.705,1.7,2612.3985,8,20
9750,19,57.93426962939455,1.6315587416356927,F,21.76356852981043,1399.234,1.7,2378.6978,8,19
9753,20,56.95987462704308,1.6321267613599804,F,21.38263649997127,1385.276,1.7,2354.9692,8,19
9755,20,56.79062720651343,1.6318946404107222,M,21.32516661268622,1523.979,1.3,1981.1727,8,17
9757,20,57.090991614636906,1.6315468532336583,M,21.44709553892502,1527.92,1.7,2597.464,8,20
9758,19,57.79026703986205,1.6325058685909022,M,21.68428960834937,1544.78,1.7,2626.1259999999997,8,20
9760,21,57.07106728522868,1.6315532408025761,M,21.439442790044172,1520.85,1.3,1977.105,8,17
9761,20,57.0919293782356,1.6310569232086576,M,21.460334347644128,1527.688,1.3,1985.9944000000003,8,17
9762,18,57.993991988488986,1.6320254620625576,F,21.773545036330233,1404.587,1.3,1825.9631,8,16
9764,20,56.8481809115365,1.630788518178175,M,21.375746089468056,1524.214,1.2,1829.0567999999998,8,16
9765,19,57.9759782260159,1.632816754875127,M,21.745689814348953,1547.479,1.3,2011.7227,8,17
9766,19,57.61634836667439,1.632489768429441,F,21.619457595199048,1396.34,1.3,1815.242,8,16
9768,21,56.7903890320563,1.6318786072261569,F,21.325496216208148,1378.907,1.3,1792.5791,8,16
9771,18,56.770836144391644,1.632004347101282,M,21.314869021463114,1537.363,1.7,2613.5171,8,20
9773,20,56.71062964262627,1.6325726165955807,M,21.27744387890421,1523.222,1.9,2894.1218,8,22
9774,20,57.20556948743896,1.6309484051439893,M,21.50591220879685,1529.191,1.2,1835.0292,8,16
9777,20,57.14149631438026,1.6309991238624686,F,21.480488475981,1386.828,1.9,2634.9732,8,20
9779,19,57.31092118784369,1.6330125336406793,M,21.49108555578261,1538.466,1.9,2923.0853999999995,8,22
9780,19,57.85251215739554,1.6313637168357638,M,21.738052055239887,1545.061,1.3,2008.5792999999999,8,17
9781,19,57.33010425057235,1.6307567028896335,M,21.557797441889942,1537.601,1.7,2613.9217000000003,8,20
9782,20,56.953008404463006,1.6311901259993355,M,21.404618998045454,1525.851,1.2,1831.0212000000001,8,16
9783,19,57.23611929584275,1.632286982727835,F,21.482120373902163,1392.656,1.3,1810.4528,8,16
9784,20,56.958393099477725,1.6316034690926309,F,21.39579797356841,1385.173,1.3,1800.7249000000002,8,16
9786,19,56.80299187977977,1.632828545808153,M,21.30541718023681,1531.415,1.7,2603.4055,8,20
9787,18,56.97368515454166,1.6319640878397725,F,21.392085018835537,1394.781,1.3,1813.2153,8,16
9788,18,57.02247900270106,1.63243097030724,M,21.398160605365536,1541.023,1.2,1849.2275999999997,8,16
9789,20,56.83435289819665,1.6317794759938598,M,21.34459834267154,1524.52,1.9,2896.5879999999997,8,22
9793,19,57.59284465975422,1.6330436174568181,M,21.59598219790946,1542.344,1.3,2005.0472000000002,8,17
9794,19,57.02290390940539,1.6309336487957387,M,21.437628671547575,1533.481,1.3,1993.5253,8,17
9795,20,57.75376426100217,1.631799784144173,M,21.689350805980137,1537.126,1.7,2613.1142,8,20
