age,weight(kg),height(m),BMI,BMR,activity_level,calories_to_maintain_weight,gender_F,gender_M
27,67.23310043127955,1.6327200411954783,25.22084840889772,1451.1,70.0,2466.87,1,0
27,67.333286871577,1.6317434997462024,25.288672517020977,1620.738,30.000000000000004,2106.9594,0,1
28,65.95543652123544,1.6316700461288487,24.77341723936655,1433.956,50.0,2150.934,1,0
26,66.99303288377288,1.6308466784648046,25.188561883742057,1622.428,70.0,2758.1276000000003,0,1
27,67.51831464345095,1.63261947033834,25.33096005674366,1623.711,50.0,2435.5665,0,1
28,67.44577553022128,1.6319985951393032,25.323002138570224,1615.606,50.0,2423.409,0,1
28,65.99349282729092,1.6325324609107716,24.761529312427605,1434.468,70.0,2438.5956,1,0
27,67.80989787683674,1.6325499127073413,25.44252173783021,1627.671,30.000000000000004,2115.9723000000004,0,1
26,67.93905004717514,1.6315863599260598,25.5210969994654,1462.385,19.999999999999996,1754.862,1,0
26,67.87553260617219,1.631818573230113,25.489980696600604,1635.004,19.999999999999996,1962.0048,0,1
28,67.70916429216713,1.63177397315994,25.428892733377868,1619.103,70.0,2752.4751,0,1
27,67.60619953430061,1.6312202397491893,25.40746406671489,1454.427,70.0,2472.5259,1,0
26,66.89338226242981,1.6329602366411573,25.08602993205265,1622.119,30.000000000000004,2108.7547,0,1
26,67.35334792020352,1.631832091958327,25.29346034832943,1456.804,70.0,2476.5668,1,0
26,67.23469065164063,1.6329234054645998,25.215163175106664,1626.777,70.0,2765.5209,0,1
27,67.92106095933248,1.6313839745642231,25.520670334734167,1628.611,70.0,2768.6387,0,1
26,68.19243340459582,1.6327626833214628,25.579382498827268,1465.017,89.99999999999999,2783.5323,1,0
27,67.09067944674622,1.6321484956106762,25.185052007027043,1617.617,50.0,2426.4255,0,1
27,67.05113955602734,1.6313306693473917,25.19545241523389,1449.117,70.0,2463.4989,1,0
27,66.38002825438512,1.6307448085323653,24.961197909761587,1442.575,50.0,2163.8625,1,0
26,67.27650340943345,1.632066249747249,25.257353567918383,1626.921,30.000000000000004,2114.9973,0,1
27,67.00844994787705,1.632234902840539,25.15152086702319,1616.533,50.0,2424.7995,0,1
28,67.798604577809,1.6317696665817043,25.46261738027332,1620.326,30.000000000000004,2106.4238,0,1
27,68.00455957346634,1.6308766263661965,25.5679445230752,1458.193,89.99999999999999,2770.5667,1,0
27,66.82819189282705,1.6316701343490636,25.10122879038758,1613.781,50.0,2420.6715,0,1
26,67.70392867056083,1.631311148319877,25.44135640675385,1460.081,19.999999999999996,1752.0972,1,0
26,67.03723689769282,1.6311445993330145,25.19597567848824,1623.182,70.0,2759.4094,0,1
29,66.76481734128672,1.6324226570542937,25.05430946301365,1437.154,70.0,2443.1618,1,0
27,67.48776371262282,1.6327052323302464,25.31683834033556,1623.335,50.0,2435.0025,0,1
26,67.5155960403928,1.630913836805264,25.382948661261956,1629.621,19.999999999999996,1955.5452,0,1
28,66.99692593536948,1.6318322265798613,25.15960768597754,1609.374,30.000000000000004,2092.1862,0,1
28,66.03849128285714,1.6328743198422435,24.76803911637495,1434.958,50.0,2152.437,1,0
27,67.85935550771207,1.631768466826511,25.485470631186008,1627.957,70.0,2767.5269000000003,0,1
29,68.04657011596055,1.630794785399565,25.58630728331224,1616.435,50.0,2424.6525,0,1
28,68.17348340289836,1.6315979881396243,25.608796148873783,1455.237,70.0,2473.9029,1,0
29,65.9275006405607,1.6330416325063049,24.721345156020583,1588.528,50.0,2382.792,0,1
27,66.899572482267,1.6308378490808773,25.153694277466496,1614.343,50.0,2421.5145,0,1
27,67.31609579117055,1.6318462157437346,25.27903332324301,1620.554,70.0,2754.9418,0,1
27,66.02482198933433,1.6323723583583396,24.7781441296838,1439.442,50.0,2159.163,1,0
26,67.14247454832692,1.63241478450305,25.196272945099917,1625.259,19.999999999999996,1950.3108,0,1
27,68.15684119912794,1.632923222122944,25.56100491574634,1632.61,30.000000000000004,2122.393,0,1
28,66.01397057480837,1.6311351352098546,24.811668490725573,1434.427,70.0,2438.5259,1,0
27,66.70686176908576,1.6327277180056556,25.02320757187405,1446.05,70.0,2458.285,1,0
27,66.04609717630761,1.6323625458640472,24.78642638504385,1603.413,50.0,2405.1195,0,1
28,67.59757349303578,1.6327084931356344,25.35793024430883,1618.041,50.0,2427.0615,0,1
28,67.05715863128138,1.6327061450718636,25.155276351081916,1610.636,50.0,2415.954,0,1
29,67.45071814640087,1.633169709417703,25.28855097413973,1609.46,30.000000000000004,2092.298,0,1
26,66.89860110682413,1.6317401818666508,25.125517760326147,1621.581,70.0,2756.6877,0,1
26,66.84289499108021,1.6331468182529072,25.06136910360225,1452.127,89.99999999999999,2759.0413,1,0
29,66.98599456642043,1.6325679959235369,25.132833422578955,1602.792,30.000000000000004,2083.6296,0,1
26,66.4182500978402,1.6330949085684143,24.903740341166536,1448.041,50.0,2172.0615,1,0
28,66.48922755140923,1.6322563024368426,24.95597714124189,1439.18,70.0,2446.606,1,0
26,67.05801963265124,1.6308354899416408,25.213342061508435,1453.799,89.99999999999999,2762.2181,1,0
28,67.22801899889846,1.6318634232829914,25.245425660924177,1446.206,70.0,2458.5502,1,0
27,66.68406713090188,1.6315593662504762,25.050495379257278,1611.751,50.0,2417.6265,0,1
27,66.80924856308711,1.633192641080277,25.047348490698088,1447.112,50.0,2170.668,1,0
26,67.5278827008161,1.6327667213324857,25.329980336548047,1630.715,70.0,2772.2155,0,1
28,67.72906860245311,1.63182491276583,25.434779971630576,1451.009,89.99999999999999,2756.9171,1,0
28,65.97566637363452,1.632197563587851,24.765000149180977,1595.565,50.0,2393.3475,0,1
26,68.1582142078868,1.6317359857946956,25.59873003087455,1464.514,89.99999999999999,2782.5766,1,0
27,67.34839418141517,1.6332208085603157,25.248607784880463,1621.683,30.000000000000004,2108.1879,0,1
28,68.07680450436752,1.6319954796210838,25.560024100424783,1454.377,70.0,2472.4409,1,0
29,67.81636777629738,1.6325498935025526,25.4449498664276,1614.159,50.0,2421.2385000000004,0,1
29,67.38192541537194,1.6310789313960226,25.32756628728828,1442.85,50.0,2164.275,1,0
28,66.66353352382222,1.6316512659740436,25.03996084034504,1604.716,50.0,2407.074,0,1
28,67.81409812278704,1.630751520294804,25.50024812025138,1620.029,70.0,2754.0493,0,1
26,66.05927107830006,1.6313677705736578,24.82161419344184,1444.302,50.0,2166.453,1,0
28,66.89118305954396,1.6329908415172294,25.08426493230276,1443.164,70.0,2453.3788,1,0
27,67.20832491469751,1.6323358737935785,25.223422868810676,1450.797,70.0,2466.3549,1,0
28,66.98502442115685,1.632787860362651,25.125701416172102,1609.689,30.000000000000004,2092.5957000000003,0,1
28,67.71331747287346,1.6312346100248851,25.447272299731683,1450.758,70.0,2466.2886,1,0
28,68.1412111913471,1.6326958695542466,25.56226075326254,1625.483,70.0,2763.3211,0,1
28,66.38898815965824,1.632368440589858,24.914929928463074,1438.237,70.0,2445.0029,1,0
28,68.17036662365464,1.6330652425199104,25.56163084245526,1455.457,50.0,2183.1855,1,0
27,68.13764840987581,1.631898334155922,25.58591441188609,1631.835,70.0,2774.1195,0,1
27,67.05777917079352,1.632418747758522,25.164367477678454,1449.366,50.0,2174.049,1,0
28,67.58507846689355,1.6324235820584332,25.362093680873848,1617.727,30.000000000000004,2103.0451000000003,0,1
28,66.33580225664093,1.6314112829471648,24.92419053682629,1437.564,70.0,2443.8588,1,0
27,65.98670496892044,1.632169654155916,24.769990750531825,1602.503,50.0,2403.7545,0,1
26,67.00851612123972,1.6328683836106024,25.13203411426836,1623.651,30.000000000000004,2110.7463,0,1
29,67.4125942590442,1.633048886666791,25.2779976278134,1443.479,70.0,2453.9143,1,0
27,67.87335255269082,1.631040539449187,25.513485317446516,1627.785,70.0,2767.2345,0,1
27,67.6555089804281,1.6325307084203746,25.385191686368884,1625.546,50.0,2438.319,0,1
28,66.76159588891873,1.6318188576817036,25.071644108824284,1606.143,50.0,2409.2145,0,1
26,68.04371281649688,1.6328953324014834,25.519449856115465,1637.847,50.0,2456.7705,0,1
28,65.82857260803668,1.6307612456895406,24.75333241191885,1432.584,70.0,2435.3928,1,0
27,66.7438038490812,1.633093431751918,25.025853048130305,1613.337,30.000000000000004,2097.3381,0,1
29,66.52766062205191,1.631519634279108,24.9929570564031,1434.724,50.0,2152.086,1,0
27,67.77267970515247,1.6324525363727302,25.431591077885518,1456.235,89.99999999999999,2766.8465,1,0
26,67.07457004100398,1.6325149294036143,25.167702651019862,1624.379,50.0,2436.5685,0,1
29,67.70804844948606,1.6310808083048476,25.450091074758035,1611.941,50.0,2417.9115,0,1
27,66.01151945140337,1.631034942066517,24.813795525668816,1439.087,50.0,2158.6305,1,0
27,66.96447507864742,1.6309953735966043,25.173233866534623,1448.228,89.99999999999999,2751.6332,1,0
27,67.12541699598502,1.6319427219317166,25.204446992360182,1449.934,89.99999999999999,2754.8746,1,0
27,66.00951271930738,1.631824149303379,24.789046087653887,1439.201,50.0,2158.8015,1,0
28,66.14142917248753,1.6322999091762227,24.8241085653807,1435.849,50.0,2153.7735,1,0
28,67.93495541275696,1.632850078398571,25.480073230798283,1622.734,30.000000000000004,2109.5542,0,1
29,67.25217858581435,1.631656216079707,25.26091269776165,1605.983,50.0,2408.9745,0,1
27,67.53499533125644,1.6311527461901556,25.382804857158167,1623.206,30.000000000000004,2110.1678,0,1
28,65.85057119476909,1.6316697852604027,24.73403684874479,1432.949,70.0,2436.0133,1,0
29,67.99551843065733,1.632006932853194,25.52914621729336,1616.342,50.0,2424.513,0,1
28,67.91720012145242,1.6311934453442,25.52518148304149,1621.662,70.0,2756.8254,0,1
28,67.9291341868118,1.6330540619473584,25.471525438044363,1453.139,70.0,2470.3363,1,0
27,67.75912558275084,1.6315561202241895,25.454452456170472,1626.478,70.0,2765.0126,0,1
29,66.50296908261886,1.631490243260115,24.98458115783401,1434.482,70.0,2438.6194,1,0
28,67.8286672997256,1.632045928938125,25.46528442069801,1452.003,70.0,2468.4051,1,0
27,67.40570841346515,1.6331364458239548,25.272705446767613,1622.426,70.0,2758.1242,0,1
29,66.73150547541563,1.6328734845016315,25.02798287605676,1436.911,50.0,2155.3665,1,0
27,68.10108926790176,1.632821390635954,25.543281884268957,1631.796,19.999999999999996,1958.1552,0,1
29,67.21375272753647,1.6322577951395223,25.227873303340584,1441.436,70.0,2450.4412,1,0
28,68.14066295862412,1.6317797313986602,25.59076601024246,1454.953,50.0,2182.4295,1,0
27,67.45791770526054,1.6312819721869876,25.349818712849025,1453.014,70.0,2470.1238,1,0
27,68.10127807902755,1.6309118400027154,25.603202511250807,1630.843,50.0,2446.2645,0,1
26,67.59997566667657,1.6329569608934411,25.35111485346828,1459.362,19.999999999999996,1751.2344,1,0
28,67.93878690488306,1.6311272528406695,25.535366766199804,1452.904,50.0,2179.356,1,0
27,66.64290614203512,1.6316427625912,25.0324737575128,1611.229,30.000000000000004,2094.5977000000003,0,1
28,68.09837388528065,1.6312248487514658,25.59228624111909,1624.16,50.0,2436.24,0,1
27,67.99527083960194,1.633001549911843,25.49796461774724,1458.465,70.0,2479.3905,1,0
28,67.86639966620386,1.6307805165960032,25.51900764447001,1452.15,89.99999999999999,2759.085,1,0
27,66.15675899763801,1.632758254523503,24.815923690309,1440.774,70.0,2449.3158,1,0
27,67.21391194988072,1.6322631456873211,25.227767671807108,1450.838,50.0,2176.257,1,0
28,68.03689360056076,1.6332123886704657,25.50698609336964,1454.2,50.0,2181.3,1,0
26,67.58179681001688,1.6331451391172034,25.33845725180264,1631.643,50.0,2447.4645,0,1
27,67.49217847682549,1.630770716819957,25.37859864426988,1453.256,70.0,2470.5352000000003,1,0
28,67.15579400125397,1.6323861594084683,25.20215513345081,1445.601,50.0,2168.4015,1,0
26,68.0397319675668,1.63155238323943,25.559982383613512,1637.121,50.0,2455.6815,0,1
28,68.0783512939695,1.631755959195833,25.568109331402816,1454.351,50.0,2181.5265,1,0
27,66.09879746220808,1.6310117751659725,24.847309263957825,1439.92,50.0,2159.88,1,0
28,66.88068322162357,1.631472660947737,25.127026618150428,1442.805,50.0,2164.2075,1,0
27,67.49768816775082,1.6328825739237995,25.315061669444827,1623.56,70.0,2760.052,0,1
27,67.9309830910843,1.6327580644650956,25.481455116545128,1457.806,70.0,2478.2702,1,0
28,67.68263227970381,1.631213708095219,25.436392386325124,1450.46,70.0,2465.782,1,0
27,67.84655508551548,1.6310325066710285,25.503663399586845,1456.702,70.0,2476.3934,1,0
26,67.24400611013645,1.6308360746576631,25.283253534278447,1455.585,70.0,2474.4945,1,0
28,68.124513799904,1.632404802562088,25.565111320551928,1625.108,30.000000000000004,2112.6404,0,1
27,66.2881867890827,1.633094658636528,24.85498028539831,1607.095,50.0,2410.6425,0,1
28,66.6321768102973,1.6309556721791032,25.04953604599544,1440.331,50.0,2160.4965,1,0
26,67.57087857313931,1.632307468718844,25.360372612921665,1458.973,50.0,2188.4595,1,0
28,66.59013167358002,1.6314697465401895,25.01795598406578,1603.62,30.000000000000004,2084.706,0,1
26,65.81324577402818,1.6311528240944466,24.73568861203118,1441.903,50.0,2162.8545,1,0
28,67.99418735377654,1.6315823908451723,25.541933429663302,1453.513,50.0,2180.2695,1,0
28,66.76820217535392,1.6307000752226104,25.10854229318028,1441.594,50.0,2162.391,1,0
27,65.97757694233076,1.6330803823457096,24.738948597850456,1439.108,50.0,2158.662,1,0
27,67.21290610926103,1.6316956040382455,25.24494254121636,1450.732,70.0,2466.2444,1,0
27,68.04282999523066,1.6317079132441727,25.55627358970433,1458.702,89.99999999999999,2771.5338,1,0
27,67.29239683082577,1.6314620277709198,25.282036689474605,1451.456,89.99999999999999,2757.7663999999995,1,0
29,66.98106043960273,1.63151996028471,25.1632791908954,1602.201,30.000000000000004,2082.8613,0,1
27,66.1578062586079,1.6321388922456002,24.835154637029085,1440.679,50.0,2161.0185,1,0
28,66.56351234647116,1.6309483706024026,25.02394655440132,1602.994,30.000000000000004,2083.8922,0,1
28,67.32691473437689,1.631511198134853,25.293480556086838,1447.095,50.0,2170.6425,1,0
27,66.59912653773692,1.631545889821376,25.018999953075618,1444.814,50.0,2167.221,1,0
28,66.5778830516398,1.6314631108281703,25.013557644747895,1603.449,50.0,2405.1735,0,1
27,67.47595920377007,1.6319087513948154,25.33712442577396,1622.775,30.000000000000004,2109.6075,0,1
28,68.13217023792556,1.632111974307754,25.57716002817549,1625.067,50.0,2437.6005,0,1
27,67.92779798957503,1.6318208524618678,25.509537180530607,1628.921,19.999999999999996,1954.7052,0,1
27,65.97114024965882,1.632063493900207,24.76736984377177,1602.236,50.0,2403.3540000000003,0,1
28,67.60469171743246,1.6323004646219104,25.3732809461872,1617.935,50.0,2426.9025,0,1
26,67.98398065334585,1.6311764377025126,25.55081228125673,1636.169,50.0,2454.2535000000003,0,1
28,68.01254005195551,1.6307357579685673,25.575362973249472,1453.545,70.0,2471.0265,1,0
27,67.34594524585033,1.632629252530489,25.2659891647662,1452.168,89.99999999999999,2759.1192,1,0
28,67.98537734596856,1.6314256559961415,25.543531306459123,1622.712,50.0,2434.068,0,1
27,67.0864019325481,1.6310058667197214,25.218744021331812,1616.987,50.0,2425.4805,0,1
28,67.10868373648881,1.6326690988867003,25.17574752442285,1445.197,50.0,2167.7955,1,0
28,67.46273576925428,1.632067208966069,25.32724028036734,1448.494,89.99999999999999,2752.1386,1,0
26,67.36256815117302,1.6326348740011023,25.27205149967389,1628.385,50.0,2442.5775,0,1
28,66.71666460924105,1.6317123922841568,25.05804025625677,1605.475,30.000000000000004,2087.1175,0,1
27,68.12699081674955,1.6310485358868652,25.608576436747494,1631.264,70.0,2773.1488,0,1
28,67.3708030330308,1.6332143685439806,25.25720794676438,1615.187,50.0,2422.7805,0,1
27,66.91339362377497,1.6310685627197596,25.1517739983586,1614.648,50.0,2421.972,0,1
28,67.35733981658892,1.6324587955631484,25.275541615728606,1614.625,50.0,2421.9375,0,1
26,65.98431749052192,1.6315501424000145,24.78790813342185,1443.613,50.0,2165.4195,1,0
28,68.15123837216782,1.6307022697728235,25.628571528771506,1454.871,50.0,2182.3065,1,0
26,66.64161085102452,1.630924384709354,25.054043896228624,1449.817,50.0,2174.7255,1,0
26,66.43079370799659,1.6327674261617744,24.91843633037093,1448.106,50.0,2172.159,1,0
26,67.69502745585132,1.6322325090939729,25.40930122934915,1460.152,70.0,2482.2584,1,0
29,67.11389224317016,1.6330229544640174,25.16679128826041,1604.772,50.0,2407.158,0,1
28,67.92553363261969,1.6320508346487352,25.50149816501398,1622.205,70.0,2757.7485,0,1
28,66.66829534371047,1.6319698671893168,25.03197286762332,1604.941,50.0,2407.4115,0,1
29,67.53580866428446,1.6313326245314643,25.377513134068558,1444.37,50.0,2166.555,1,0
27,67.8359131677414,1.6308811582850125,25.50439611904507,1627.193,50.0,2440.7895,0,1
29,68.10964719218737,1.6313578324638325,25.592349958375507,1617.581,30.000000000000004,2102.8553,0,1
27,67.63099286134536,1.6329510520349086,25.36293036850115,1454.959,50.0,2182.4385,1,0
28,67.98545398190338,1.6331528914736992,25.489558527200774,1453.696,89.99999999999999,2762.0224,1,0
27,67.2533408778301,1.6315084831307176,25.265924304842983,1451.089,50.0,2176.6335,1,0
26,65.97176476464368,1.6308306066656917,24.805066447710427,1443.37,50.0,2165.055,1,0
28,67.48809655858354,1.6331360458480573,25.303607974503457,1448.919,89.99999999999999,2752.9461,1,0
27,67.72266917382649,1.6325343038888926,25.4102791026767,1455.768,89.99999999999999,2765.9592,1,0
27,66.02254296806026,1.632713727041062,24.76692903134784,1439.478,50.0,2159.217,1,0
26,66.6280764706667,1.6314815475759803,25.031849738203253,1449.781,50.0,2174.6715,1,0
28,67.16057189881398,1.6330672860771722,25.182928221838,1445.763,50.0,2168.6445,1,0
27,68.04544754506243,1.6329246951672023,25.519182675832127,1458.933,70.0,2480.1861,1,0
29,67.58682578396395,1.6313921666759787,25.39482971179116,1444.87,70.0,2456.2789999999995,1,0
27,67.93783044177279,1.632383745564485,25.49571234130273,1457.808,89.99999999999999,2769.8352,1,0
28,66.39546844369056,1.6326384652268409,24.909120333828177,1438.345,50.0,2157.5175,1,0
28,67.68344327586499,1.6330135118282845,25.38065864903108,1619.37,50.0,2429.055,0,1
27,66.6807948243109,1.6326592376142544,25.01552766352983,1612.257,50.0,2418.3855000000003,0,1
29,65.99358503010512,1.6313405566682415,24.79776014504776,1429.566,70.0,2430.2622,1,0
28,67.39937775398022,1.6328675604353775,25.278655116005165,1615.405,50.0,2423.1075,0,1
28,66.79886948186306,1.6312191158695524,25.1040914356066,1606.354,30.000000000000004,2088.2602,0,1
27,67.59456351636621,1.6331628898547512,25.34269297066115,1454.646,89.99999999999999,2763.8274,1,0
27,66.157655257002,1.63094402050543,24.8715009513564,1440.474,50.0,2160.711,1,0
26,67.57006382170295,1.6319933873442258,25.36982898539089,1630.907,19.999999999999996,1957.0884,0,1
27,67.25160023712183,1.6321147122733826,25.246504907524265,1451.175,89.99999999999999,2757.2325,1,0
28,66.79977370748924,1.6318834627348189,25.083995172210194,1606.699,50.0,2410.0485,0,1
28,68.15809001744371,1.6327606109097417,25.566564994040714,1625.746,50.0,2438.619,0,1
26,67.87249143463032,1.633218638690468,25.445157082104476,1462.023,50.0,2193.0345,1,0
27,66.44451050567395,1.6325588572023866,24.92995022583339,1443.502,50.0,2165.253,1,0
28,67.72671717487462,1.6325690741657384,25.410715532684005,1619.741,70.0,2753.5597,0,1
27,65.87844855671348,1.6330482584320716,24.702751257527822,1601.459,50.0,2402.1885,0,1
26,66.58965313969115,1.6325569386307024,24.98446639943472,1449.595,50.0,2174.3925,1,0
29,66.51751371110232,1.632824403694883,24.94922402283566,1434.848,50.0,2152.272,1,0
29,68.10325882042947,1.6311989175721806,25.594935811853357,1617.414,50.0,2426.121,0,1
27,66.64691635084084,1.6308886751151035,25.057135764733143,1610.907,50.0,2416.3605,0,1
26,66.56587947579159,1.6331403762809331,24.95770472361779,1449.466,89.99999999999999,2753.9854,1,0
27,67.33202006927462,1.631685892441745,25.28998238899375,1451.874,89.99999999999999,2758.5606,1,0
27,68.10325168289188,1.6316485610056335,25.580828366706218,1631.239,19.999999999999996,1957.4868,0,1
26,67.81183104854024,1.6314922644066203,25.47624597640377,1461.147,70.0,2483.9499,1,0
27,67.66553313891619,1.6328064176239734,25.380379444294437,1625.821,30.000000000000004,2113.5673,0,1
28,66.8085916376226,1.632102352618047,25.08057766316728,1442.22,50.0,2163.33,1,0
28,66.70817874842908,1.6316156112129874,25.05782546130949,1605.31,50.0,2407.965,0,1
27,68.07769745688783,1.6325210282113876,25.543905001964788,1459.174,70.0,2480.5958,1,0
29,67.3508445532086,1.6331072887898503,25.25303680610038,1442.896,70.0,2452.9232,1,0
26,67.45846644030621,1.632536752625275,25.31107144374121,1629.649,70.0,2770.4033,0,1
26,67.08377354418187,1.6331222290081244,25.152438966923512,1454.435,50.0,2181.6525,1,0
29,67.16332460281782,1.6323175755786947,25.207099290660175,1605.096,50.0,2407.644,0,1
27,65.81782522478697,1.6324135700737197,24.69921413596225,1437.461,70.0,2443.6837,1,0
28,66.30534272681022,1.6319971665874229,24.894862012482196,1437.371,50.0,2156.0565,1,0
27,67.47672099775352,1.6313615142889146,25.354412101366187,1622.512,50.0,2433.768,0,1
26,67.94743892966275,1.6329392441326702,25.481972284464035,1462.695,50.0,2194.0425,1,0
33,73.6135699642589,1.6315535572201891,27.65382504199628,1483.954,50.0,2225.931,1,0
32,75.36646002211559,1.6308087419215476,28.338186569349617,1696.325,50.0,2544.4875,0,1
32,74.20676280376976,1.632181577341551,27.85521681016717,1494.456,70.0,2540.5752,1,0
30,73.18712862360253,1.6307990036611646,27.51907512177827,1493.832,50.0,2240.748,1,0
32,75.95340708932527,1.630922341044503,28.5549034609433,1511.01,30.000000000000004,1964.313,1,0
30,72.98172614207465,1.6318707472869278,27.405808339225345,1677.785,30.000000000000004,2181.1205,0,1
32,73.4145217749507,1.6324591800707424,27.54845917677831,1486.897,89.99999999999999,2825.1043,1,0
32,77.48069301624297,1.6324360055204232,29.07509659704256,1525.929,19.999999999999996,1831.1148,1,0
32,73.6746404612086,1.6329934086406437,27.62798182242554,1674.239,30.000000000000004,2176.5107000000003,0,1
32,74.67425954733491,1.63108596519934,28.068371970605615,1498.758,89.99999999999999,2847.6402,1,0
33,75.84400225036357,1.6312418048539483,28.502605164537805,1505.314,30.000000000000004,1956.9082,1,0
32,78.20001690496076,1.63136886866662,29.383431042542536,1532.653,30.000000000000004,1992.4489,1,0
33,74.28306999089952,1.6327683622527134,27.86382224629381,1490.588,19.999999999999996,1788.7056,1,0
32,72.93817867125054,1.6325572055377018,27.366426951674537,1482.341,19.999999999999996,1778.8092,1,0
31,72.92531781123766,1.631983296799726,27.380849082548227,1670.269,70.0,2839.4573,0,1
31,77.04897403920941,1.631615257493192,28.942186951876703,1526.345,30.000000000000004,1984.2485,1,0
31,76.53082989614016,1.6318239392493783,28.740202429584265,1521.406,30.000000000000004,1977.8278,1,0
31,76.27324033716192,1.631705588383073,28.64762315732253,1518.913,30.000000000000004,1974.5869,1,0
32,74.5132115757036,1.6310352848753054,28.00957823944184,1497.203,19.999999999999996,1796.6436,1,0
32,73.75557179354554,1.6308652210067156,27.730563302877183,1489.901,89.99999999999999,2830.8119,1,0
31,74.24427047535525,1.6313528152404275,27.89761976722488,1688.023,19.999999999999996,2025.6276,0,1
30,73.45167578353767,1.631059308824928,27.609732703696988,1683.818,50.0,2525.727,0,1
33,74.21888585111138,1.6308291628536111,27.90599374674353,1489.642,50.0,2234.463,1,0
31,75.52522577600006,1.6310241892137645,28.39038148827254,1511.616,19.999999999999996,1813.9392,1,0
32,74.83130085686268,1.6315558142644435,28.111202556250323,1500.345,19.999999999999996,1800.414,1,0
31,77.13815025934056,1.6331926179522014,28.919741319515257,1527.469,19.999999999999996,1832.9628,1,0
32,75.60525326674735,1.6316587460569876,28.39836299356041,1507.792,30.000000000000004,1960.1296,1,0
31,76.1775525279082,1.6311439386901807,28.63139061693204,1714.404,30.000000000000004,2228.7252,0,1
31,78.52906101069819,1.6319430634025769,29.48630810628984,1540.609,30.000000000000004,2002.7917,1,0
31,75.50924940720118,1.6329425495504937,28.31772383580288,1511.789,19.999999999999996,1814.1468,1,0
33,74.43810439616689,1.632240172243208,27.94005008550156,1677.522,30.000000000000004,2180.7786,0,1
31,78.57734828141875,1.6325559114387116,29.482291854775408,1541.177,19.999999999999996,1849.4124,1,0
31,74.29820857101059,1.63145957535509,27.91423356559012,1499.911,50.0,2249.8665,1,0
32,74.81149126499709,1.6323120940492617,28.077724933902985,1689.473,50.0,2534.2095,0,1
32,76.10494972677918,1.6329789746069423,28.539852047003382,1707.527,30.000000000000004,2219.7851,0,1
33,78.30112347612577,1.6325326444338264,29.379489479467725,1529.121,19.999999999999996,1834.9452,1,0
32,78.45126170207327,1.6316209416177505,29.46872805466,1535.108,19.999999999999996,1842.1296,1,0
32,74.61170935138642,1.6317752727136805,28.02117189835298,1686.468,30.000000000000004,2192.4084000000003,0,1
33,78.09270266730718,1.6320951058971678,29.31700009212563,1727.518,30.000000000000004,2245.7734,0,1
32,75.5820602952782,1.6317719529786716,28.38571237463565,1699.76,19.999999999999996,2039.712,0,1
32,72.98655984319504,1.6325335050448553,27.385374705525933,1664.583,30.000000000000004,2163.9579000000003,0,1
31,74.96306181283789,1.631320153432582,28.168836799185147,1697.854,19.999999999999996,2037.4248,0,1
33,73.11932690807629,1.6317112193407897,27.462848781044315,1659.19,30.000000000000004,2156.947,0,1
31,76.96192753964903,1.6327749364463835,28.868437992254307,1525.706,19.999999999999996,1830.8472,1,0
31,73.50989554441894,1.631851651317846,27.604790470922225,1678.211,30.000000000000004,2181.6743,0,1
31,73.4990613126413,1.632526471838086,27.57790861617613,1678.4,50.0,2517.6000000000004,0,1
31,73.18891566147487,1.6312139478692371,27.50574803453017,1673.495,70.0,2844.9415,0,1
31,77.51652944240413,1.6315752447889256,29.11924467865422,1732.964,19.999999999999996,2079.5568,0,1
31,77.8163024960521,1.631410680213416,29.237752728215565,1533.676,19.999999999999996,1840.4112,1,0
32,73.86874106883884,1.6329810061539676,27.70119030443597,1491.347,89.99999999999999,2833.5593,1,0
31,73.67269256907647,1.6319968097185065,27.66100350714119,1493.997,19.999999999999996,1792.7964,1,0
32,73.91891174509983,1.632692063150698,27.729816861116102,1677.435,30.000000000000004,2180.6655,0,1
32,76.91897734049762,1.6314058377123335,28.90077424027924,1520.361,30.000000000000004,1976.4693,1,0
30,75.39680326404935,1.632605409960659,28.28723315538456,1515.352,30.000000000000004,1969.9576,1,0
30,74.24550224916443,1.6321117617159555,27.87214293153796,1695.219,19.999999999999996,2034.2628,0,1
31,78.33149759761734,1.6309655436147834,29.447393354512865,1538.547,19.999999999999996,1846.2564,1,0
32,77.22940525993481,1.6308670184330822,29.036588540433502,1721.876,30.000000000000004,2238.4388,0,1
31,74.50316844744339,1.6321508014070345,27.96753417759648,1501.996,30.000000000000004,1952.5948,1,0
31,75.09631078535013,1.6325080122307976,28.17785690364957,1507.751,19.999999999999996,1809.3012,1,0
32,78.28997893537968,1.6331679661050964,29.35245767890837,1533.822,19.999999999999996,1840.5864,1,0
33,76.55817896357091,1.6325374039143434,28.72534899598157,1706.716,30.000000000000004,2218.7308,0,1
31,77.0327347481817,1.6308517374240925,28.963187435242112,1526.059,30.000000000000004,1983.8767,1,0
30,76.64116194210686,1.632443589996456,28.75979026343945,1527.271,30.000000000000004,1985.4523,1,0
32,76.02179337195366,1.6318621767917418,28.54770218893958,1511.826,19.999999999999996,1814.1912,1,0
30,74.60650158077254,1.6323552175790612,27.99931021219604,1700.287,19.999999999999996,2040.3444,0,1
31,74.88055899341536,1.6323063361473005,28.10384521955337,1697.217,50.0,2545.8255,0,1
